packet_loss,trial,TrustPass,Majority,EBT,mean_evidence_received
0.0,68,1.0,0.6333333333333333,0.8222222222222222,1.0
0.0,69,1.0,0.6,0.8222222222222222,1.0
0.0,70,1.0,0.5666666666666667,0.7888888888888889,1.0
0.0,71,0.9888888888888889,0.5777777777777777,0.8,1.0
0.0,72,1.0,0.8111111111111111,0.7777777777777778,1.0
0.0,73,1.0,0.7,0.7555555555555555,1.0
0.0,74,0.9888888888888889,0.6888888888888889,0.7555555555555555,1.0
0.0,75,1.0,0.5888888888888889,0.7444444444444445,1.0
0.0,76,1.0,0.5888888888888889,0.7111111111111111,1.0
0.0,77,1.0,0.6777777777777778,0.8333333333333334,1.0
0.0,78,1.0,0.6888888888888889,0.8444444444444444,1.0
0.0,79,1.0,0.8222222222222222,0.7888888888888889,1.0
0.1,0,1.0,0.6555555555555556,0.8,0.9037037037037037
0.1,1,1.0,0.5666666666666667,0.7111111111111111,0.8879629629629628
0.1,2,1.0,0.7444444444444445,0.8,0.9064814814814814
0.1,3,1.0,0.6444444444444445,0.7666666666666667,0.9037037037037037
0.1,4,1.0,0.6222222222222222,0.7666666666666667,0.9055555555555554
0.1,5,0.9888888888888889,0.6888888888888889,0.7666666666666667,0.8962962962962961
0.1,6,0.9888888888888889,0.6777777777777778,0.8,0.9055555555555553
0.1,7,1.0,0.6,0.7222222222222222,0.8981481481481481
0.1,8,1.0,0.7555555555555555,0.7888888888888889,0.9046296296296298
0.1,9,1.0,0.5444444444444444,0.7666666666666667,0.913888888888889
0.1,10,0.9888888888888889,0.6333333333333333,0.7444444444444445,0.8944444444444445
0.1,11,1.0,0.6333333333333333,0.8333333333333334,0.8898148148148146
0.1,12,1.0,0.6777777777777778,0.7444444444444445,0.9055555555555554
0.1,13,0.9777777777777777,0.8222222222222222,0.8333333333333334,0.899074074074074
0.1,14,0.9888888888888889,0.5666666666666667,0.7444444444444445,0.8981481481481483
0.1,15,1.0,0.6,0.7777777777777778,0.9083333333333331
0.1,16,0.9888888888888889,0.5777777777777777,0.7444444444444445,0.9027777777777775
0.1,17,0.9888888888888889,0.5888888888888889,0.7444444444444445,0.8842592592592594
0.1,18,1.0,0.7888888888888889,0.8,0.9138888888888889
0.1,19,1.0,0.6333333333333333,0.8333333333333334,0.9055555555555554
0.1,20,1.0,0.7111111111111111,0.8555555555555555,0.9037037037037037
0.1,21,1.0,0.6888888888888889,0.7111111111111111,0.8972222222222223
0.1,22,1.0,0.6222222222222222,0.7666666666666667,0.9055555555555554
0.1,23,1.0,0.6888888888888889,0.8,0.8944444444444444
0.1,24,0.9888888888888889,0.7666666666666667,0.7666666666666667,0.9083333333333331
0.1,25,0.9888888888888889,0.6555555555555556,0.7444444444444445,0.8796296296296297
0.1,26,0.9666666666666667,0.6666666666666666,0.7444444444444445,0.9055555555555556
0.1,27,1.0,0.5555555555555556,0.7333333333333333,0.9129629629629629
0.1,28,1.0,0.6666666666666666,0.7777777777777778,0.9027777777777779
0.1,29,1.0,0.6555555555555556,0.8111111111111111,0.8962962962962961
0.1,30,0.9888888888888889,0.6111111111111112,0.7444444444444445,0.8898148148148147
0.1,31,0.9888888888888889,0.5444444444444444,0.7333333333333333,0.8777777777777779
0.1,32,0.9888888888888889,0.7555555555555555,0.8111111111111111,0.8953703703703705
0.1,33,1.0,0.5555555555555556,0.6888888888888889,0.8888888888888888
0.1,34,1.0,0.7666666666666667,0.7777777777777778,0.9037037037037036
0.1,35,1.0,0.6666666666666666,0.8,0.8851851851851852
0.1,36,1.0,0.7222222222222222,0.7777777777777778,0.9074074074074073
0.1,37,1.0,0.7444444444444445,0.9,0.8953703703703703
0.1,38,0.9888888888888889,0.6,0.7777777777777778,0.9046296296296296
0.1,39,1.0,0.6555555555555556,0.8111111111111111,0.9055555555555557
0.1,40,1.0,0.6333333333333333,0.7888888888888889,0.902777777777778
0.1,41,1.0,0.6333333333333333,0.7777777777777778,0.8787037037037037
0.1,42,1.0,0.7444444444444445,0.7666666666666667,0.8907407407407408
0.1,43,1.0,0.6555555555555556,0.7555555555555555,0.899074074074074
0.1,44,1.0,0.8,0.8222222222222222,0.9037037037037036
0.1,45,0.9888888888888889,0.6222222222222222,0.7444444444444445,0.9027777777777776
0.1,46,1.0,0.7111111111111111,0.8111111111111111,0.8851851851851851
0.1,47,1.0,0.6222222222222222,0.8111111111111111,0.9046296296296297
0.1,48,0.9888888888888889,0.5888888888888889,0.8,0.8842592592592592
0.1,49,1.0,0.6888888888888889,0.8222222222222222,0.9055555555555553
0.1,50,0.9777777777777777,0.5111111111111111,0.7,0.9055555555555554
0.1,51,1.0,0.7111111111111111,0.7888888888888889,0.9185185185185184
0.1,52,0.9888888888888889,0.6444444444444445,0.7555555555555555,0.8990740740740739
0.1,53,0.9888888888888889,0.7,0.8222222222222222,0.9046296296296296
0.1,54,0.9777777777777777,0.6666666666666666,0.8,0.8842592592592593
0.1,55,0.9888888888888889,0.6777777777777778,0.7888888888888889,0.912037037037037
0.1,56,1.0,0.8222222222222222,0.8444444444444444,0.887962962962963
0.1,57,1.0,0.6,0.8222222222222222,0.9009259259259257
0.1,58,1.0,0.7555555555555555,0.8888888888888888,0.8888888888888891
0.1,59,1.0,0.6,0.6888888888888889,0.8870370370370371
0.1,60,1.0,0.6111111111111112,0.7666666666666667,0.8953703703703704
0.1,61,0.9888888888888889,0.7333333333333333,0.7555555555555555,0.8833333333333331
0.1,62,1.0,0.6555555555555556,0.7888888888888889,0.9055555555555557
0.1,63,1.0,0.6777777777777778,0.7888888888888889,0.910185185185185
0.1,64,1.0,0.7222222222222222,0.7444444444444445,0.9055555555555554
0.1,65,1.0,0.7111111111111111,0.7444444444444445,0.8888888888888888
0.1,66,0.9888888888888889,0.7222222222222222,0.7777777777777778,0.886111111111111
0.1,67,0.9888888888888889,0.6444444444444445,0.7444444444444445,0.8962962962962963
0.1,68,1.0,0.6777777777777778,0.7444444444444445,0.8870370370370371
0.1,69,1.0,0.6555555555555556,0.8222222222222222,0.9046296296296296
0.1,70,1.0,0.6333333333333333,0.7777777777777778,0.9166666666666666
0.1,71,0.9888888888888889,0.5777777777777777,0.7777777777777778,0.9092592592592593
0.1,72,1.0,0.7111111111111111,0.7222222222222222,0.8925925925925927
0.1,73,1.0,0.6555555555555556,0.7555555555555555,0.8925925925925925
0.1,74,0.9888888888888889,0.7111111111111111,0.7777777777777778,0.9009259259259258
0.1,75,1.0,0.6,0.7333333333333333,0.8990740740740741
0.1,76,1.0,0.5888888888888889,0.7111111111111111,0.888888888888889
0.1,77,1.0,0.6555555555555556,0.8333333333333334,0.9055555555555554
0.1,78,1.0,0.7,0.8222222222222222,0.8981481481481481
0.1,79,0.9888888888888889,0.7222222222222222,0.7222222222222222,0.9037037037037038
0.2,0,1.0,0.6444444444444445,0.7777777777777778,0.7962962962962962
0.2,1,0.9777777777777777,0.5777777777777777,0.6888888888888889,0.7787037037037037
0.2,2,1.0,0.6111111111111112,0.7444444444444445,0.7925925925925926
0.2,3,1.0,0.6222222222222222,0.6777777777777778,0.8027777777777778
0.2,4,0.9888888888888889,0.5888888888888889,0.7555555555555555,0.7962962962962965
0.2,5,0.9888888888888889,0.7222222222222222,0.7666666666666667,0.8000000000000003
0.2,6,0.9777777777777777,0.6111111111111112,0.7555555555555555,0.7990740740740739
0.2,7,0.9888888888888889,0.5333333333333333,0.6777777777777778,0.7916666666666665
0.2,8,0.9777777777777777,0.7444444444444445,0.8222222222222222,0.8055555555555555
0.2,9,1.0,0.6111111111111112,0.7777777777777778,0.8250000000000001
0.2,10,0.9777777777777777,0.7111111111111111,0.7555555555555555,0.7944444444444445
0.2,11,0.9888888888888889,0.6555555555555556,0.8222222222222222,0.789814814814815
0.2,12,0.9888888888888889,0.6888888888888889,0.7888888888888889,0.7972222222222223
0.2,13,0.9777777777777777,0.7555555555555555,0.7888888888888889,0.7925925925925927
0.2,14,0.9888888888888889,0.5888888888888889,0.7333333333333333,0.7981481481481482
0.2,15,0.9888888888888889,0.5555555555555556,0.7777777777777778,0.811111111111111
0.2,16,0.9777777777777777,0.5777777777777777,0.7444444444444445,0.8083333333333333
0.2,17,0.9888888888888889,0.6,0.7444444444444445,0.7833333333333333
0.2,18,1.0,0.7333333333333333,0.7222222222222222,0.8101851851851852
0.2,19,0.9888888888888889,0.6777777777777778,0.8555555555555555,0.8027777777777778
0.2,20,1.0,0.7111111111111111,0.8555555555555555,0.8148148148148148
0.2,21,1.0,0.7,0.7222222222222222,0.8
0.2,22,0.9888888888888889,0.5888888888888889,0.7111111111111111,0.798148148148148
0.2,23,1.0,0.6777777777777778,0.7777777777777778,0.7990740740740742
0.2,24,0.9666666666666667,0.7444444444444445,0.7666666666666667,0.8009259259259258
0.2,25,0.9777777777777777,0.6888888888888889,0.7111111111111111,0.7842592592592592
0.2,26,0.9666666666666667,0.6777777777777778,0.6888888888888889,0.8111111111111112
0.2,27,0.9888888888888889,0.5666666666666667,0.7777777777777778,0.8083333333333335
0.2,28,1.0,0.6666666666666666,0.7888888888888889,0.777777777777778
0.2,29,1.0,0.6444444444444445,0.7444444444444445,0.8009259259259259
0.2,30,1.0,0.6,0.7444444444444445,0.7824074074074076
0.2,31,0.9777777777777777,0.5222222222222223,0.7222222222222222,0.7796296296296297
0.2,32,0.9666666666666667,0.7444444444444445,0.7777777777777778,0.787037037037037
0.2,33,0.9777777777777777,0.5111111111111111,0.6666666666666666,0.7796296296296298
0.2,34,0.9666666666666667,0.7666666666666667,0.7444444444444445,0.8166666666666667
0.2,35,0.9888888888888889,0.7111111111111111,0.7777777777777778,0.8092592592592592
0.2,36,1.0,0.7,0.7777777777777778,0.8092592592592595
0.2,37,1.0,0.7111111111111111,0.8,0.7879629629629631
0.2,38,0.9888888888888889,0.5555555555555556,0.7555555555555555,0.8027777777777778
0.2,39,1.0,0.6333333333333333,0.8111111111111111,0.8222222222222222
0.2,40,0.9888888888888889,0.6222222222222222,0.7888888888888889,0.8064814814814815
0.2,41,1.0,0.6222222222222222,0.7,0.7796296296296297
0.2,42,0.9888888888888889,0.7222222222222222,0.7777777777777778,0.7796296296296297
0.2,43,0.9888888888888889,0.6333333333333333,0.6777777777777778,0.787037037037037
0.2,44,0.9666666666666667,0.7888888888888889,0.8333333333333334,0.7962962962962964
0.2,45,0.9888888888888889,0.6444444444444445,0.7222222222222222,0.8194444444444445
0.2,46,1.0,0.7555555555555555,0.8,0.7731481481481481
0.2,47,1.0,0.6333333333333333,0.7444444444444445,0.8129629629629629
0.2,48,0.9888888888888889,0.6111111111111112,0.8,0.7712962962962963
0.2,49,1.0,0.7111111111111111,0.7888888888888889,0.8120370370370372
0.2,50,0.9777777777777777,0.5,0.7222222222222222,0.8018518518518518
0.2,51,0.9888888888888889,0.7111111111111111,0.7666666666666667,0.8231481481481481
0.2,52,0.9888888888888889,0.6555555555555556,0.7444444444444445,0.7925925925925926
0.2,53,0.9777777777777777,0.6888888888888889,0.8222222222222222,0.8018518518518519
0.2,54,0.9777777777777777,0.6444444444444445,0.7666666666666667,0.7796296296296298
0.2,55,0.9777777777777777,0.7333333333333333,0.8111111111111111,0.8018518518518519
0.2,56,1.0,0.7666666666666667,0.8333333333333334,0.7944444444444444
0.2,57,1.0,0.6222222222222222,0.7777777777777778,0.8101851851851852
0.2,58,1.0,0.7333333333333333,0.8444444444444444,0.7898148148148147
0.2,59,0.9777777777777777,0.6222222222222222,0.7111111111111111,0.7861111111111111
0.2,60,1.0,0.6333333333333333,0.7888888888888889,0.7935185185185186
0.2,61,0.9888888888888889,0.7,0.7222222222222222,0.7916666666666666
0.2,62,0.9888888888888889,0.6888888888888889,0.7555555555555555,0.8037037037037037
0.2,63,1.0,0.6777777777777778,0.7666666666666667,0.8212962962962964
0.2,64,0.9888888888888889,0.6555555555555556,0.7333333333333333,0.8000000000000002
0.2,65,1.0,0.7444444444444445,0.7444444444444445,0.7750000000000001
0.2,66,0.9888888888888889,0.6888888888888889,0.7777777777777778,0.7898148148148147
0.2,67,0.9666666666666667,0.6222222222222222,0.7333333333333333,0.7972222222222222
0.2,68,1.0,0.6666666666666666,0.7777777777777778,0.7740740740740741
0.2,69,1.0,0.5888888888888889,0.7555555555555555,0.7814814814814814
0.2,70,1.0,0.6222222222222222,0.6666666666666666,0.7981481481481484
0.2,71,0.9777777777777777,0.5666666666666667,0.7444444444444445,0.8046296296296295
0.2,72,0.9777777777777777,0.6888888888888889,0.7111111111111111,0.7805555555555553
0.2,73,1.0,0.6333333333333333,0.7222222222222222,0.7879629629629629
0.2,74,0.9888888888888889,0.6777777777777778,0.7777777777777778,0.799074074074074
0.2,75,0.9888888888888889,0.5888888888888889,0.7555555555555555,0.8064814814814816
0.2,76,0.9777777777777777,0.6111111111111112,0.7111111111111111,0.7944444444444444
0.2,77,1.0,0.6555555555555556,0.7666666666666667,0.8092592592592592
0.2,78,1.0,0.6666666666666666,0.8,0.8277777777777777
0.2,79,0.9777777777777777,0.7555555555555555,0.7222222222222222,0.8027777777777778
0.3,0,0.9666666666666667,0.6555555555555556,0.7888888888888889,0.6925925925925925
0.3,1,0.9777777777777777,0.6,0.6444444444444445,0.6851851851851851
0.3,2,0.9888888888888889,0.6555555555555556,0.7333333333333333,0.6925925925925925
0.3,3,0.9777777777777777,0.5666666666666667,0.6666666666666666,0.6944444444444444
0.3,4,0.9777777777777777,0.5444444444444444,0.7555555555555555,0.6861111111111111
0.3,5,0.9888888888888889,0.7444444444444445,0.7444444444444445,0.6962962962962963
0.3,6,0.9666666666666667,0.5777777777777777,0.7111111111111111,0.7037037037037038
0.3,7,0.9777777777777777,0.5666666666666667,0.6444444444444445,0.6898148148148148
0.3,8,0.9666666666666667,0.7222222222222222,0.8111111111111111,0.7064814814814814
0.3,9,1.0,0.6,0.7555555555555555,0.7296296296296295
0.3,10,0.9777777777777777,0.6888888888888889,0.6888888888888889,0.6898148148148148
0.3,11,0.9888888888888889,0.6666666666666666,0.8111111111111111,0.6879629629629631
0.3,12,0.9777777777777777,0.7,0.7444444444444445,0.700925925925926
0.3,13,0.9555555555555556,0.7,0.7777777777777778,0.6851851851851851
0.3,14,0.9888888888888889,0.4888888888888889,0.7111111111111111,0.7055555555555555
0.3,15,0.9666666666666667,0.5555555555555556,0.7555555555555555,0.7027777777777777
0.3,16,0.9777777777777777,0.5111111111111111,0.6666666666666666,0.6999999999999998
0.3,17,0.9777777777777777,0.6444444444444445,0.7333333333333333,0.6916666666666668
0.3,18,0.9777777777777777,0.7111111111111111,0.7333333333333333,0.7046296296296297
0.3,19,0.9777777777777777,0.6444444444444445,0.8,0.7046296296296296
0.3,20,1.0,0.7444444444444445,0.8222222222222222,0.7240740740740741
0.3,21,0.9777777777777777,0.6888888888888889,0.6777777777777778,0.6898148148148149
0.3,22,0.9666666666666667,0.5777777777777777,0.6666666666666666,0.6962962962962963
0.3,23,0.9888888888888889,0.6333333333333333,0.7444444444444445,0.7018518518518516
0.3,24,0.9555555555555556,0.7222222222222222,0.7444444444444445,0.7
0.3,25,0.9666666666666667,0.7111111111111111,0.7333333333333333,0.6842592592592595
0.3,26,0.9444444444444444,0.6888888888888889,0.6888888888888889,0.7092592592592593
0.3,27,1.0,0.5111111111111111,0.6888888888888889,0.7175925925925928
0.3,28,0.9666666666666667,0.6666666666666666,0.7444444444444445,0.6787037037037036
0.3,29,0.9777777777777777,0.6444444444444445,0.7777777777777778,0.6898148148148148
0.3,30,0.9666666666666667,0.6333333333333333,0.7888888888888889,0.6898148148148148
0.3,31,0.9333333333333333,0.5,0.7,0.6722222222222223
0.3,32,0.9555555555555556,0.7111111111111111,0.7555555555555555,0.6898148148148149
0.3,33,0.9444444444444444,0.5555555555555556,0.6777777777777778,0.6768518518518519
0.3,34,0.9666666666666667,0.7555555555555555,0.7111111111111111,0.7240740740740743
0.3,35,1.0,0.7111111111111111,0.7444444444444445,0.7027777777777777
0.3,36,1.0,0.6888888888888889,0.7555555555555555,0.7148148148148147
0.3,37,0.9888888888888889,0.7222222222222222,0.7666666666666667,0.687962962962963
0.3,38,0.9888888888888889,0.5444444444444444,0.7555555555555555,0.6925925925925925
0.3,39,0.9888888888888889,0.5666666666666667,0.8,0.7259259259259258
0.3,40,0.9888888888888889,0.6,0.7444444444444445,0.7083333333333333
0.3,41,0.9666666666666667,0.6,0.7111111111111111,0.6537037037037037
0.3,42,0.9777777777777777,0.6666666666666666,0.7333333333333333,0.6796296296296297
0.3,43,0.9666666666666667,0.7444444444444445,0.7333333333333333,0.6981481481481481
0.3,44,0.9555555555555556,0.7777777777777778,0.8,0.698148148148148
0.3,45,0.9222222222222223,0.5777777777777777,0.7333333333333333,0.712037037037037
0.3,46,0.9666666666666667,0.7555555555555555,0.8111111111111111,0.6675925925925926
0.3,47,0.9777777777777777,0.6333333333333333,0.7222222222222222,0.7222222222222222
0.3,48,0.9888888888888889,0.6,0.7777777777777778,0.6787037037037038
0.3,49,1.0,0.7,0.7666666666666667,0.7027777777777778
0.3,50,0.9555555555555556,0.5444444444444444,0.7222222222222222,0.6833333333333333
0.3,51,0.9777777777777777,0.6888888888888889,0.7111111111111111,0.712037037037037
0.3,52,0.9777777777777777,0.6222222222222222,0.7444444444444445,0.7055555555555555
0.3,53,0.9777777777777777,0.6333333333333333,0.8111111111111111,0.701851851851852
0.3,54,0.9888888888888889,0.6333333333333333,0.7555555555555555,0.6833333333333333
0.3,55,0.9777777777777777,0.7,0.7666666666666667,0.6907407407407405
0.3,56,0.9888888888888889,0.7555555555555555,0.8,0.6916666666666667
0.3,57,0.9888888888888889,0.6666666666666666,0.7888888888888889,0.7175925925925927
0.3,58,1.0,0.7333333333333333,0.8666666666666667,0.6888888888888889
0.3,59,0.9666666666666667,0.5888888888888889,0.7111111111111111,0.6768518518518519
0.3,60,0.9777777777777777,0.6111111111111112,0.7555555555555555,0.7009259259259258
0.3,61,0.9444444444444444,0.6777777777777778,0.7222222222222222,0.6898148148148149
0.3,62,0.9777777777777777,0.6555555555555556,0.7555555555555555,0.7055555555555556
0.3,63,0.9888888888888889,0.6222222222222222,0.7222222222222222,0.7240740740740742
0.3,64,0.9777777777777777,0.6111111111111112,0.7,0.6999999999999998
0.3,65,0.9777777777777777,0.7333333333333333,0.7444444444444445,0.6722222222222223
0.3,66,0.9777777777777777,0.7111111111111111,0.7666666666666667,0.6675925925925925
0.3,67,0.9444444444444444,0.6,0.7444444444444445,0.713888888888889
0.3,68,0.9888888888888889,0.6666666666666666,0.7444444444444445,0.6777777777777778
0.3,69,0.9888888888888889,0.6111111111111112,0.7222222222222222,0.6833333333333332
0.3,70,0.9666666666666667,0.6111111111111112,0.6666666666666666,0.6972222222222223
0.3,71,0.9666666666666667,0.5444444444444444,0.7666666666666667,0.6916666666666668
0.3,72,0.9666666666666667,0.6777777777777778,0.7,0.6768518518518518
0.3,73,1.0,0.6333333333333333,0.6555555555555556,0.687037037037037
0.3,74,0.9888888888888889,0.6777777777777778,0.7777777777777778,0.7092592592592593
0.3,75,0.9777777777777777,0.5777777777777777,0.7333333333333333,0.7009259259259258
0.3,76,0.9444444444444444,0.6333333333333333,0.7,0.6768518518518518
0.3,77,0.9888888888888889,0.6888888888888889,0.7333333333333333,0.7222222222222222
0.3,78,0.9777777777777777,0.6111111111111112,0.7111111111111111,0.7222222222222222
0.3,79,0.9333333333333333,0.7444444444444445,0.7444444444444445,0.6944444444444444
0.4,0,0.9666666666666667,0.6666666666666666,0.7777777777777778,0.6055555555555556
0.4,1,0.9666666666666667,0.6111111111111112,0.6555555555555556,0.5814814814814816
0.4,2,0.9555555555555556,0.6111111111111112,0.6777777777777778,0.5898148148148149
0.4,3,0.9666666666666667,0.5333333333333333,0.6555555555555556,0.6064814814814815
0.4,4,0.9444444444444444,0.5777777777777777,0.7111111111111111,0.5861111111111111
0.4,5,0.9777777777777777,0.7333333333333333,0.8,0.6037037037037035
0.4,6,0.9222222222222223,0.6111111111111112,0.7,0.5898148148148149
0.4,7,0.9333333333333333,0.5222222222222223,0.5777777777777777,0.5935185185185184
0.4,8,0.9333333333333333,0.7111111111111111,0.8111111111111111,0.611111111111111
0.4,9,0.9888888888888889,0.5555555555555556,0.6888888888888889,0.6453703703703704
0.4,10,0.9666666666666667,0.6333333333333333,0.7333333333333333,0.6027777777777776
0.4,11,0.9666666666666667,0.5777777777777777,0.7888888888888889,0.5777777777777777
0.4,12,0.9666666666666667,0.6333333333333333,0.7222222222222222,0.5981481481481483
0.4,13,0.9222222222222223,0.6888888888888889,0.6666666666666666,0.5842592592592593
0.4,14,0.9444444444444444,0.5,0.6111111111111112,0.5907407407407407
0.4,15,0.9777777777777777,0.5555555555555556,0.7444444444444445,0.5962962962962962
0.4,16,0.9666666666666667,0.5,0.5888888888888889,0.612037037037037
0.4,17,0.9888888888888889,0.6111111111111112,0.6777777777777778,0.5953703703703704
0.4,18,0.9444444444444444,0.7333333333333333,0.7111111111111111,0.6027777777777777
0.4,19,0.9333333333333333,0.7,0.7777777777777778,0.5935185185185186
0.4,20,1.0,0.6666666666666666,0.8555555555555555,0.622222222222222
0.4,21,0.9555555555555556,0.6888888888888889,0.7111111111111111,0.5861111111111111
0.4,22,0.9333333333333333,0.6444444444444445,0.7111111111111111,0.6055555555555555
0.4,23,0.9555555555555556,0.6111111111111112,0.7444444444444445,0.5990740740740742
0.4,24,0.9222222222222223,0.7111111111111111,0.6888888888888889,0.5990740740740742
0.4,25,0.9777777777777777,0.7222222222222222,0.6888888888888889,0.5842592592592593
0.4,26,0.9444444444444444,0.6222222222222222,0.6888888888888889,0.5990740740740741
0.4,27,0.9888888888888889,0.45555555555555555,0.7222222222222222,0.6074074074074074
0.4,28,0.9666666666666667,0.6666666666666666,0.7222222222222222,0.5972222222222224
0.4,29,0.9444444444444444,0.6666666666666666,0.7444444444444445,0.5787037037037038
0.4,30,0.9444444444444444,0.6111111111111112,0.7222222222222222,0.5879629629629631
0.4,31,0.9,0.45555555555555555,0.6777777777777778,0.5722222222222222
0.4,32,0.9333333333333333,0.7555555555555555,0.7444444444444445,0.5851851851851853
0.4,33,0.9555555555555556,0.5222222222222223,0.6444444444444445,0.5694444444444444
0.4,34,0.9666666666666667,0.7666666666666667,0.7222222222222222,0.600925925925926
0.4,35,0.9777777777777777,0.6888888888888889,0.7444444444444445,0.612037037037037
0.4,36,0.9777777777777777,0.6666666666666666,0.7555555555555555,0.6101851851851853
0.4,37,1.0,0.7222222222222222,0.7777777777777778,0.6046296296296296
0.4,38,0.9111111111111111,0.5444444444444444,0.7333333333333333,0.5777777777777778
0.4,39,0.9666666666666667,0.5888888888888889,0.7222222222222222,0.6333333333333334
0.4,40,0.9555555555555556,0.6,0.7777777777777778,0.6194444444444444
0.4,41,0.9222222222222223,0.6333333333333333,0.7,0.5546296296296297
0.4,42,0.9555555555555556,0.6666666666666666,0.7111111111111111,0.5861111111111111
0.4,43,0.9555555555555556,0.6888888888888889,0.7,0.5981481481481481
0.4,44,0.9666666666666667,0.7444444444444445,0.7333333333333333,0.6074074074074074
0.4,45,0.9111111111111111,0.5666666666666667,0.6888888888888889,0.6074074074074075
0.4,46,0.9444444444444444,0.7444444444444445,0.7888888888888889,0.5740740740740742
0.4,47,0.9777777777777777,0.6222222222222222,0.7,0.6407407407407407
0.4,48,1.0,0.5888888888888889,0.7666666666666667,0.5935185185185186
0.4,49,0.9666666666666667,0.6888888888888889,0.7555555555555555,0.5981481481481481
0.4,50,0.9333333333333333,0.5222222222222223,0.7111111111111111,0.5814814814814816
